,los,con,las,por,del,nos,mas,vez,mis,fin,son,dos,sus,dan,tan,sol,sin,ver,ves,luz,les,lus,ser,don,san,bol,tus,han,des,mar,fut,dar,pan,com,bes,van,ber,mos,ses,tal,ven,can,ten,voz,sor,vas,par,mal,yel,sal,sed,fer,has,haz,sos,ton,cal,cam,lam,hot,gis,fub,gil,nin,pum,mix,ler,fud,xix,job,rac,vol,das,cas,pis,sep,reg,lab,mex,jot,fus,dex,hah,nen,jis,jug,liz,tel,jal,nel,sux,res,pic,sen,mes,leg,bit,bac,dax,mam,mih,sog,box,zin,tin,bib,lux,dop,jop,ban,ter,fod,yal,ces,tam,yen,tos,var,pun,ner,yin,yes,mil,hoz,tez,red,cic,zar,pez,bez,vin,teh,gap,yeg,sex,tec,yam,bid,den,guj,teg,sir,lop,von,vov,fal,non,hir,zaz,per,Total
cuentos_4,0.03203125,0.015625,0.0140625,0.0140625,0.0234375,0.00078125,0.009375,0.003125,0.0015625,0.00078125,0.00078125,0.00390625,0.009375,0.0,0.00078125,0.00078125,0.0109375,0.0,0.0,0.0015625,0.0,0.0,0.0015625,0.00078125,0.0,0.0,0.0,0.00234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1515625
cuentos_5,0.03515625,0.01640625,0.0203125,0.01484375,0.0234375,0.0046875,0.01015625,0.00234375,0.0,0.0,0.00234375,0.00234375,0.003125,0.0,0.0015625,0.0,0.003125,0.0,0.0,0.00078125,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.00546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15234375
cuentos_6,0.03515625,0.01328125,0.028125,0.01484375,0.02109375,0.00625,0.00390625,0.0,0.003125,0.00078125,0.0,0.0,0.00390625,0.0,0.0,0.00078125,0.00546875,0.00078125,0.0,0.00390625,0.0,0.0,0.00390625,0.003125,0.0015625,0.0,0.00234375,0.0,0.0,0.00078125,0.0,0.00078125,0.00078125,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.00234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16015625
cuentos_7,0.03046875,0.01328125,0.025,0.00625,0.0125,0.0,0.00234375,0.0,0.0015625,0.0,0.0,0.00625,0.0046875,0.0,0.0,0.0015625,0.00078125,0.0,0.0,0.0,0.00078125,0.0,0.003125,0.00078125,0.00078125,0.0,0.0,0.00234375,0.0,0.003125,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11953125
excale_1,0.0037425149700598802,0.012724550898203593,0.009730538922155689,0.0037425149700598802,0.0014970059880239522,0.0,0.005239520958083832,0.008233532934131737,0.0007485029940119761,0.006736526946107785,0.0,0.0,0.0014970059880239522,0.0,0.0007485029940119761,0.0014970059880239522,0.0,0.0007485029940119761,0.0007485029940119761,0.0,0.0,0.0,0.0,0.002245508982035928,0.0,0.0,0.0,0.0,0.0014970059880239522,0.0,0.0,0.0007485029940119761,0.0014970059880239522,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0658682634730539
excale_2,0.0074850299401197605,0.03293413173652695,0.019461077844311378,0.020958083832335328,0.0007485029940119761,0.0,0.01122754491017964,0.0187125748502994,0.0,0.019461077844311378,0.0,0.0,0.002245508982035928,0.0,0.008233532934131737,0.005239520958083832,0.0,0.0074850299401197605,0.005239520958083832,0.0,0.0014970059880239522,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.002245508982035928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16991017964071856
excale_3,0.005988023952095809,0.029940119760479042,0.025449101796407185,0.029940119760479042,0.0037425149700598802,0.0,0.014970059880239521,0.025449101796407185,0.0,0.021706586826347306,0.0,0.0037425149700598802,0.006736526946107785,0.0,0.0037425149700598802,0.008982035928143712,0.0007485029940119761,0.0074850299401197605,0.005239520958083832,0.0,0.0037425149700598802,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0014970059880239522,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0,0.20733532934131738
excale_4,0.008233532934131737,0.04266467065868264,0.02694610778443114,0.03218562874251497,0.012724550898203593,0.0,0.030688622754491017,0.041916167664670656,0.0,0.012724550898203593,0.0,0.0014970059880239522,0.009730538922155689,0.0,0.008233532934131737,0.005988023952095809,0.002245508982035928,0.008982035928143712,0.006736526946107785,0.0,0.0007485029940119761,0.0,0.0007485029940119761,0.0,0.0,0.0014970059880239522,0.0007485029940119761,0.0,0.0037425149700598802,0.0,0.0,0.0037425149700598802,0.0,0.0,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0,0.0007485029940119761,0.0007485029940119761,0.0014970059880239522,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747005988023952
excale_5,0.002245508982035928,0.01721556886227545,0.01721556886227545,0.008233532934131737,0.004491017964071856,0.0,0.01347305389221557,0.011976047904191617,0.0,0.005239520958083832,0.0,0.0014970059880239522,0.004491017964071856,0.0,0.0029940119760479044,0.0029940119760479044,0.0,0.0037425149700598802,0.005988023952095809,0.0,0.0007485029940119761,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0014970059880239522,0.0007485029940119761,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1062874251497006
excale_6,0.005988023952095809,0.014221556886227544,0.008233532934131737,0.01347305389221557,0.002245508982035928,0.0,0.002245508982035928,0.011976047904191617,0.0,0.0037425149700598802,0.0,0.0007485029940119761,0.0029940119760479044,0.0,0.0029940119760479044,0.0029940119760479044,0.0,0.002245508982035928,0.0037425149700598802,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.002245508982035928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.002245508982035928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08832335329341318
excale_7,0.0029940119760479044,0.0187125748502994,0.01122754491017964,0.010479041916167664,0.0037425149700598802,0.0,0.008233532934131737,0.0074850299401197605,0.0,0.0029940119760479044,0.0,0.0007485029940119761,0.0014970059880239522,0.0,0.004491017964071856,0.002245508982035928,0.0,0.0,0.0029940119760479044,0.0,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002245508982035928,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014970059880239522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485029940119761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875748502994012
Total,0.4056327228168062,0.4024633843268519,0.37928331989712394,0.22828790903345797,0.18618566438551468,0.1452999598715891,0.1643073453814682,0.14059225299401198,0.0811566423733592,0.08926685903874435,0.06332932049224184,0.0612594659196855,0.06550323059739269,0.037988228999464954,0.043487353142831524,0.04272896071821045,0.0410290574549136,0.03591116823335672,0.035129918233356726,0.024110068887105405,0.0259857467048247,0.019796682718031033,0.02367073637636444,0.017056511976047902,0.012755818619582665,0.011127824607606616,0.012841366824937608,0.01328125,0.010084873891863144,0.01083925898203593,0.006420545746388442,0.008834072424973489,0.006867514970059881,0.004815409309791332,0.006096154400668968,0.005478639430609086,0.004385690897498742,0.0037453183520599247,0.004064102933779311,0.00440854847287768,0.0035618044609016315,0.0026752273943285174,0.0031021424246210627,0.00390625,0.002675227394328518,0.0030595059880239523,0.002599843951743383,0.002846048472877679,0.0029940119760479044,0.002353639430609087,0.003125,0.002245508982035928,0.00234375,0.0023437500000000003,0.0018185939517433832,0.002245508982035928,0.0016051364365971105,0.0016051364365971105,0.0020975454788657037,0.0016051364365971105,0.001070090957731407,0.001070090957731407,0.0012835484728776795,0.0012835484728776795,0.0015297529940119761,0.001070090957731407,0.001070090957731407,0.001070090957731407,0.0015625,0.001070090957731407,0.0015625,0.001070090957731407,0.0013162954788657035,0.001070090957731407,0.001070090957731407,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0007485029940119761,0.0005350454788657035,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.00078125,0.0007485029940119761,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.0007485029940119761,0.0007485029940119761,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0007485029940119761,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0005350454788657035,0.0007485029940119761,0.0007485029940119761,0.0007485029940119761,0.0005350454788657035,3.0000000000000004
