,Ceele_1,Ceele_2,Ceele_3,Ceele_4,Ceele_5,Ceele_6,Ceele_7,cuentos_1,cuentos_2,cuentos_3,cuentos_4,cuentos_5,cuentos_6,cuentos_7,excale_1,excale_2,excale_3,excale_4,excale_5,excale_6,excale_7,Total
tro,5.0610946424698145e-05,5.7841081628226447e-05,7.230135203528306e-05,0.00017352324488467935,6.507121683175475e-05,7.953148723881137e-05,0.000260284867327019,4.3380811221169837e-05,5.0610946424698145e-05,7.953148723881137e-05,0.00011568216325645289,5.7841081628226447e-05,5.7841081628226447e-05,7.953148723881137e-05,1.4460270407056612e-05,4.3380811221169837e-05,2.8920540814113223e-05,0.00010845202805292459,2.8920540814113223e-05,3.615067601764153e-05,2.1690405610584918e-05,0.0015255585279444726
hay,5.0610946424698145e-05,3.615067601764153e-05,0.00010845202805292459,0.00018798351529173595,7.953148723881137e-05,1.4460270407056612e-05,0.00015183283927409441,1.4460270407056612e-05,5.0610946424698145e-05,1.4460270407056612e-05,2.8920540814113223e-05,7.230135203528306e-06,7.230135203528306e-06,0.0,0.0,3.615067601764153e-05,1.4460270407056612e-05,2.1690405610584918e-05,0.0,0.0,7.230135203528306e-06,0.0008314655484057551
bi,6.507121683175475e-05,0.00011568216325645289,0.00015906297447762274,0.00044103824741522664,0.00023136432651290579,0.00021690405610584918,0.0006724025739281325,7.230135203528306e-06,5.0610946424698145e-05,1.4460270407056612e-05,5.0610946424698145e-05,7.230135203528306e-05,4.3380811221169837e-05,4.3380811221169837e-05,7.230135203528306e-06,1.4460270407056612e-05,2.8920540814113223e-05,4.3380811221169837e-05,7.230135203528306e-06,7.230135203528306e-06,0.0,0.002291952859518473
blio,7.230135203528306e-06,7.230135203528306e-06,2.8920540814113223e-05,5.0610946424698145e-05,2.8920540814113223e-05,7.230135203528306e-06,3.615067601764153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016629310968115104
te,8.676162244233967e-05,0.00038319716578700023,0.000780854601981057,0.001489407851926831,0.0006724025739281325,0.0007230135203528306,0.002031667992191454,0.00031089581375171716,0.00046272865302581157,0.0005277998698575663,0.0006434820331140192,0.0009037669004410382,0.00042657797700817004,0.00032535608415877376,0.00011568216325645289,0.0004554985178222833,0.0005133395994505098,0.0008386956836092835,0.0003615067601764153,0.00023136432651290579,0.00023136432651290579,0.012515364037307498
tien,4.3380811221169837e-05,9.399175764586797e-05,0.0001373725688670378,0.00022413419130937748,0.0001301424336635095,0.0001373725688670378,0.0003470464897693587,0.0,7.230135203528306e-06,2.1690405610584918e-05,0.0,1.4460270407056612e-05,1.4460270407056612e-05,7.230135203528306e-06,7.230135203528306e-06,4.3380811221169837e-05,3.615067601764153e-05,4.3380811221169837e-05,4.3380811221169837e-05,5.7841081628226447e-05,1.4460270407056612e-05,0.0014243366350950764
e,4.3380811221169837e-05,0.00020967392090232088,0.0003325862193623021,0.0008242354132022269,0.00031089581375171716,0.00035427662497288697,0.0011712819029715857,9.399175764586797e-05,0.0001373725688670378,0.0002747451377340756,0.0003325862193623021,0.00033981635456583036,0.00026751500253054735,0.00017352324488467935,0.0001229122984599812,0.0002530547321234907,0.00028197527293760395,0.00040488757139758516,0.0001229122984599812,0.00011568216325645289,0.0001446027040705661,0.006311908032680211
du,2.1690405610584918e-05,3.615067601764153e-05,9.399175764586797e-05,0.00015183283927409441,0.00015183283927409441,0.00010845202805292459,0.00020967392090232088,7.230135203528306e-06,5.0610946424698145e-05,3.615067601764153e-05,6.507121683175475e-05,7.953148723881137e-05,7.230135203528306e-05,7.230135203528306e-06,7.230135203528306e-06,7.230135203528306e-06,0.0,1.4460270407056612e-05,0.0,7.230135203528306e-06,0.0,0.0011279010917504158
ti,4.3380811221169837e-05,0.00021690405610584918,0.0003470464897693587,0.0007374737907598872,0.00029643554334466055,0.0002892054081411322,0.0009471477116622081,9.399175764586797e-05,0.00018075338008820765,0.00015906297447762274,0.00030366567854818883,0.0006290217627069626,0.00040488757139758516,0.00039765743619405683,2.1690405610584918e-05,3.615067601764153e-05,7.953148723881137e-05,8.676162244233967e-05,5.7841081628226447e-05,3.615067601764153e-05,6.507121683175475e-05,0.005429831537849758
ba,6.507121683175475e-05,0.0002458245969199624,0.0002892054081411322,0.0007085532499457739,0.0003325862193623021,0.00030366567854818883,0.0008603860892198685,5.7841081628226447e-05,0.00020967392090232088,0.0003904273009905285,0.0002385944617164341,0.00017352324488467935,6.507121683175475e-05,0.0001373725688670378,0.00020967392090232088,0.0007953148723881137,0.0009326874412551514,0.0016918516376256236,0.0005928710866893211,0.0005494902754681512,0.00041934784180464176,0.009269033330923288
