,Ceele_1,Ceele_2,Ceele_3,Ceele_4,Ceele_5,Ceele_6,Ceele_7,cuentos_1,cuentos_2,cuentos_3,cuentos_4,cuentos_5,cuentos_6,cuentos_7,excale_1,excale_2,excale_3,excale_4,excale_5,excale_6,excale_7,Total
ay,8.10953275575439e-05,0.00014867476718883048,0.00022977009474637437,0.0008379850514279536,0.00022977009474637437,0.0002703177585251463,0.0013110411288469596,1.3515887926257316e-05,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7031775852514632e-05,1.3515887926257316e-05,0.0,0.0,0.003176233662670469
un,9.46112154838012e-05,0.00014867476718883048,0.0003514130860826902,0.0005676672929028073,0.00014867476718883048,0.000256801870598889,0.0009055644910592401,0.0003784448619352048,0.00036492897400894754,0.0005946990687553219,0.00045954018949274873,0.0003243813102301756,0.0003784448619352048,0.00040547663778771944,0.00047305607741900607,0.0014056523443307608,0.0018246448700447377,0.002486923378431346,0.0009731439306905267,0.0007298579480178951,0.0007028261721653804,0.013975428115750064
canalito,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
que,0.0001621906551150878,0.0005000878532715207,0.0007298579480178951,0.0015678429994458486,0.0006893102842391231,0.0005271196291240354,0.001675970102855907,0.0011623663616581292,0.0011623663616581292,0.001027207482395556,0.0008244691635016962,0.0010947869220268426,0.0011353345858056145,0.0005406355170502926,0.00036492897400894754,0.0014867476718883046,0.0016354224390771352,0.002230121507832457,0.0009190803789854975,0.0008109532755754389,0.0007568897238704096,0.021003689837403867
huele,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
muy,5.4063551705029264e-05,9.46112154838012e-05,0.00024328598267263167,0.0004325084136402341,0.0001621906551150878,0.0001621906551150878,0.0004460243015664914,0.00012164299133631584,5.4063551705029264e-05,4.054766377877195e-05,2.7031775852514632e-05,0.0,1.3515887926257316e-05,0.0,8.10953275575439e-05,0.0005541514049765499,0.0006622785083866085,0.0011758822495843864,0.00036492897400894754,0.00040547663778771944,0.00033789719815643287,0.005433386946355441
mal,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,5.4063551705029264e-05
tanbien,2.7031775852514632e-05,1.3515887926257316e-05,0.0,2.7031775852514632e-05,5.4063551705029264e-05,4.054766377877195e-05,8.10953275575439e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.000256801870598889
jardines,1.3515887926257316e-05,1.3515887926257316e-05,2.7031775852514632e-05,2.7031775852514632e-05,5.4063551705029264e-05,0.0,6.757943963128657e-05,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.00022977009474637437
asi,1.3515887926257316e-05,0.0,4.054766377877195e-05,1.3515887926257316e-05,1.3515887926257316e-05,4.054766377877195e-05,5.4063551705029264e-05,0.0,1.3515887926257316e-05,2.7031775852514632e-05,5.4063551705029264e-05,2.7031775852514632e-05,0.0,0.0,0.0,5.4063551705029264e-05,5.4063551705029264e-05,4.054766377877195e-05,4.054766377877195e-05,2.7031775852514632e-05,4.054766377877195e-05,0.0005541514049765499
salon,5.4063551705029264e-05,4.054766377877195e-05,5.4063551705029264e-05,0.0001892224309676024,9.46112154838012e-05,9.46112154838012e-05,0.0003243813102301756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008515009393542109
adentro,1.3515887926257316e-05,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,1.3515887926257316e-05,0.0,0.0,0.0,5.4063551705029264e-05
hay,9.46112154838012e-05,6.757943963128657e-05,0.00020273831889385972,0.00033789719815643287,0.00014867476718883048,1.3515887926257316e-05,0.00028383364645140363,2.7031775852514632e-05,9.46112154838012e-05,2.7031775852514632e-05,5.4063551705029264e-05,1.3515887926257316e-05,1.3515887926257316e-05,0.0,0.0,5.4063551705029264e-05,2.7031775852514632e-05,2.7031775852514632e-05,0.0,0.0,1.3515887926257316e-05,0.001500263559814562
biblioteca,1.3515887926257316e-05,1.3515887926257316e-05,5.4063551705029264e-05,8.10953275575439e-05,5.4063551705029264e-05,1.3515887926257316e-05,5.4063551705029264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028383364645140363
tiendita,6.757943963128657e-05,6.757943963128657e-05,0.00022977009474637437,0.0001892224309676024,0.00013515887926257315,0.0001621906551150878,0.00031086542230391825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011623663616581292
tele,2.7031775852514632e-05,0.0,4.054766377877195e-05,4.054766377877195e-05,2.7031775852514632e-05,8.10953275575439e-05,0.00010812710341005853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.00033789719815643287
educatiba,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
llo,5.4063551705029264e-05,6.757943963128657e-05,0.00013515887926257315,0.00020273831889385972,0.00010812710341005853,0.00024328598267263167,0.0004325084136402341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0012569775771419304
yo,0.0001757065430413451,0.00048657196534526335,0.00048657196534526335,0.0008515009393542109,0.0005541514049765499,0.00047305607741900607,0.001365104680551989,0.00021625420682011706,1.3515887926257316e-05,6.757943963128657e-05,2.7031775852514632e-05,6.757943963128657e-05,1.3515887926257316e-05,6.757943963128657e-05,0.0,2.7031775852514632e-05,0.0,0.0,1.3515887926257316e-05,2.7031775852514632e-05,0.0,0.00493329909308392
a,0.0006352467325340938,0.0008785327152067256,0.002230121507832457,0.003338424317785557,0.0016219065511508778,0.001675970102855907,0.0048792355413788905,0.0006217308446078365,0.0007028261721653804,0.0007568897238704096,0.0005000878532715207,0.0005811831808290646,0.00039196074986146216,0.000256801870598889,0.00045954018949274873,0.0017705813183397083,0.002311216835390001,0.0031356859988916973,0.001202914025436901,0.0009325962669117548,0.000770405611796667,0.02965385811020855
beces,1.3515887926257316e-05,0.0,1.3515887926257316e-05,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054766377877195e-05
me,0.00021625420682011706,0.0005811831808290646,0.0013380729046994742,0.0018651925338235096,0.0007163420600916377,0.0007298579480178951,0.002311216835390001,0.000256801870598889,6.757943963128657e-05,6.757943963128657e-05,5.4063551705029264e-05,0.0,0.0,0.00010812710341005853,0.0,6.757943963128657e-05,2.7031775852514632e-05,8.10953275575439e-05,1.3515887926257316e-05,0.0,5.4063551705029264e-05,0.00855555705732088
bengo,5.4063551705029264e-05,4.054766377877195e-05,5.4063551705029264e-05,9.46112154838012e-05,2.7031775852514632e-05,8.10953275575439e-05,0.000256801870598889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006082149566815792
cam,1.3515887926257316e-05,0.0,0.0,1.3515887926257316e-05,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054766377877195e-05
pero,2.7031775852514632e-05,5.4063551705029264e-05,5.4063551705029264e-05,9.46112154838012e-05,2.7031775852514632e-05,6.757943963128657e-05,0.00014867476718883048,4.054766377877195e-05,9.46112154838012e-05,0.00022977009474637437,9.46112154838012e-05,6.757943963128657e-05,1.3515887926257316e-05,2.7031775852514632e-05,6.757943963128657e-05,0.0005271196291240354,0.0007163420600916377,0.0012164299133631583,0.00033789719815643287,0.00022977009474637437,0.00031086542230391825,0.004446727127738657
casi,1.3515887926257316e-05,0.0,1.3515887926257316e-05,0.0,0.0,0.0,4.054766377877195e-05,2.7031775852514632e-05,0.0,1.3515887926257316e-05,6.757943963128657e-05,2.7031775852514632e-05,0.0,0.0,0.0,0.0,5.4063551705029264e-05,2.7031775852514632e-05,0.0,2.7031775852514632e-05,1.3515887926257316e-05,0.0003243813102301756
siempre,1.3515887926257316e-05,0.0,2.7031775852514632e-05,1.3515887926257316e-05,2.7031775852514632e-05,0.0,2.7031775852514632e-05,8.10953275575439e-05,6.757943963128657e-05,4.054766377877195e-05,2.7031775852514632e-05,1.3515887926257316e-05,1.3515887926257316e-05,1.3515887926257316e-05,0.0,2.7031775852514632e-05,2.7031775852514632e-05,6.757943963128657e-05,0.0,2.7031775852514632e-05,2.7031775852514632e-05,0.0005406355170502926
caminando,1.3515887926257316e-05,4.054766377877195e-05,6.757943963128657e-05,0.00021625420682011706,8.10953275575439e-05,0.00012164299133631584,0.0002703177585251463,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,5.4063551705029264e-05,5.4063551705029264e-05,0.00012164299133631584,6.757943963128657e-05,1.3515887926257316e-05,0.0,0.0011488504737318717
paso,2.7031775852514632e-05,0.0,1.3515887926257316e-05,4.054766377877195e-05,6.757943963128657e-05,1.3515887926257316e-05,9.46112154838012e-05,1.3515887926257316e-05,1.3515887926257316e-05,2.7031775852514632e-05,2.7031775852514632e-05,0.0,4.054766377877195e-05,1.3515887926257316e-05,1.3515887926257316e-05,0.00010812710341005853,0.00012164299133631584,0.00020273831889385972,4.054766377877195e-05,4.054766377877195e-05,4.054766377877195e-05,0.0009596280427642694
por,2.7031775852514632e-05,4.054766377877195e-05,4.054766377877195e-05,0.00013515887926257315,9.46112154838012e-05,4.054766377877195e-05,0.0002703177585251463,0.00014867476718883048,0.000256801870598889,0.0001757065430413451,0.00024328598267263167,0.000256801870598889,0.000256801870598889,0.00010812710341005853,6.757943963128657e-05,0.0003784448619352048,0.0005406355170502926,0.0005811831808290646,0.00014867476718883048,0.00024328598267263167,0.0001892224309676024,0.004243988808844797
perro,2.7031775852514632e-05,1.3515887926257316e-05,2.7031775852514632e-05,1.3515887926257316e-05,4.054766377877195e-05,0.0,5.4063551705029264e-05,0.00014867476718883048,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033789719815643287
brabo,1.3515887926257316e-05,0.0,1.3515887926257316e-05,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054766377877195e-05
hijera,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
cuando,1.3515887926257316e-05,1.3515887926257316e-05,6.757943963128657e-05,0.00022977009474637437,6.757943963128657e-05,4.054766377877195e-05,0.00024328598267263167,0.00013515887926257315,9.46112154838012e-05,6.757943963128657e-05,4.054766377877195e-05,4.054766377877195e-05,4.054766377877195e-05,8.10953275575439e-05,0.00013515887926257315,0.00024328598267263167,0.00031086542230391825,0.0005811831808290646,0.00036492897400894754,9.46112154838012e-05,0.00014867476718883048,0.0030545906713341535
benggo,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
llego,8.10953275575439e-05,0.00013515887926257315,0.00020273831889385972,0.0001621906551150878,6.757943963128657e-05,0.0001892224309676024,0.0001892224309676024,2.7031775852514632e-05,2.7031775852514632e-05,2.7031775852514632e-05,0.0,1.3515887926257316e-05,0.0,1.3515887926257316e-05,6.757943963128657e-05,0.00033789719815643287,0.0003243813102301756,0.0003243813102301756,0.00014867476718883048,0.00012164299133631584,6.757943963128657e-05,0.002527471042210118
entro,1.3515887926257316e-05,0.0,0.0,5.4063551705029264e-05,1.3515887926257316e-05,1.3515887926257316e-05,5.4063551705029264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,4.054766377877195e-05,2.7031775852514632e-05,2.7031775852514632e-05,1.3515887926257316e-05,0.0,0.0002703177585251463
boy,1.3515887926257316e-05,6.757943963128657e-05,8.10953275575439e-05,6.757943963128657e-05,2.7031775852514632e-05,1.3515887926257316e-05,0.00010812710341005853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,1.3515887926257316e-05,0.00040547663778771944
canta,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.054766377877195e-05,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.757943963128657e-05
el,0.00020273831889385972,0.00033789719815643287,0.0005676672929028073,0.0013110411288469596,0.0005271196291240354,0.0005000878532715207,0.001365104680551989,0.0007433738359441523,0.0009461121548380121,0.0010542392582480707,0.0009596280427642694,0.0008650168272804682,0.0008244691635016962,0.0009325962669117548,0.0006082149566815792,0.0022436373957587146,0.002486923378431346,0.003906091610688364,0.001973319637233568,0.0012704934650681877,0.0010407233703218133,0.024666495465419602
hicno,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05
los,0.00024328598267263167,0.00021625420682011706,0.00045954018949274873,0.001027207482395556,0.0004460243015664914,0.00040547663778771944,0.0016083906632246205,0.00031086542230391825,0.00029734953437766097,0.00045954018949274873,0.0005541514049765499,0.0006082149566815792,0.0006082149566815792,0.0005271196291240354,6.757943963128657e-05,0.00013515887926257315,0.00010812710341005853,0.00014867476718883048,4.054766377877195e-05,0.00010812710341005853,5.4063551705029264e-05,0.008433914065984566
lunes,1.3515887926257316e-05,1.3515887926257316e-05,5.4063551705029264e-05,8.10953275575439e-05,1.3515887926257316e-05,2.7031775852514632e-05,0.00013515887926257315,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003514130860826902
meto,2.7031775852514632e-05,0.0,0.0,0.0,0.0,1.3515887926257316e-05,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4063551705029264e-05
al,8.10953275575439e-05,0.00014867476718883048,0.00021625420682011706,0.0004325084136402341,0.00013515887926257315,0.00021625420682011706,0.0004460243015664914,0.00028383364645140363,0.0002703177585251463,0.00010812710341005853,0.00021625420682011706,0.0001892224309676024,0.0002703177585251463,0.0001621906551150878,0.00013515887926257315,0.0003784448619352048,0.00047305607741900607,0.0005946990687553219,0.00021625420682011706,0.0001892224309676024,0.00013515887926257315,0.005298228067092868
toca,1.3515887926257316e-05,0.0,1.3515887926257316e-05,6.757943963128657e-05,2.7031775852514632e-05,1.3515887926257316e-05,4.054766377877195e-05,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001892224309676024
espanol,4.054766377877195e-05,8.10953275575439e-05,0.00013515887926257315,0.0002703177585251463,5.4063551705029264e-05,4.054766377877195e-05,0.00021625420682011706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008379850514279536
despues,1.3515887926257316e-05,1.3515887926257316e-05,1.3515887926257316e-05,4.054766377877195e-05,0.0,0.0,2.7031775852514632e-05,0.0,0.0,0.0,4.054766377877195e-05,1.3515887926257316e-05,2.7031775852514632e-05,0.0,0.00013515887926257315,0.00039196074986146216,0.0005541514049765499,0.00040547663778771944,0.00024328598267263167,0.00012164299133631584,0.00014867476718883048,0.0021895738440536852
las,9.46112154838012e-05,0.0001621906551150878,0.0006352467325340938,0.0007163420600916377,0.00028383364645140363,0.0003784448619352048,0.001027207482395556,0.0002703177585251463,0.00020273831889385972,0.0002703177585251463,0.00024328598267263167,0.0003514130860826902,0.00048657196534526335,0.0004325084136402341,0.0001757065430413451,0.0003514130860826902,0.00045954018949274873,0.00048657196534526335,0.00031086542230391825,0.00014867476718883048,0.00020273831889385972,0.007690540230040412
salgo,2.7031775852514632e-05,0.0,6.757943963128657e-05,2.7031775852514632e-05,1.3515887926257316e-05,1.3515887926257316e-05,5.4063551705029264e-05,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021625420682011706
recreo,5.4063551705029264e-05,9.46112154838012e-05,0.00022977009474637437,0.00039196074986146216,0.00014867476718883048,0.0001892224309676024,0.00048657196534526335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015948747752983633
trabajo,1.3515887926257316e-05,1.3515887926257316e-05,4.054766377877195e-05,5.4063551705029264e-05,1.3515887926257316e-05,0.0,2.7031775852514632e-05,0.0,0.0,2.7031775852514632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001892224309676024
libro,4.054766377877195e-05,1.3515887926257316e-05,5.4063551705029264e-05,9.46112154838012e-05,9.46112154838012e-05,5.4063551705029264e-05,0.0001892224309676024,0.0,0.0,0.0,2.7031775852514632e-05,2.7031775852514632e-05,2.7031775852514632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006217308446078365
adios,2.7031775852514632e-05,9.46112154838012e-05,0.00013515887926257315,0.0001757065430413451,5.4063551705029264e-05,0.0001757065430413451,0.00020273831889385972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,1.3515887926257316e-05,1.3515887926257316e-05,0.0009055644910592401
quien,8.10953275575439e-05,0.000256801870598889,0.0004325084136402341,0.0005811831808290646,0.0003514130860826902,0.0003784448619352048,0.0008515009393542109,2.7031775852514632e-05,0.00010812710341005853,1.3515887926257316e-05,4.054766377877195e-05,1.3515887926257316e-05,0.0,5.4063551705029264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031897495505967266
julio,4.054766377877195e-05,0.0,0.0,1.3515887926257316e-05,2.7031775852514632e-05,0.0,0.0,0.0,0.0,1.3515887926257316e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46112154838012e-05
adrian,2.7031775852514632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.054766377877195e-05,2.7031775852514632e-05,0.0,0.0,0.0,0.0,9.46112154838012e-05
