,Ceele_1,Ceele_2,Ceele_3,Ceele_4,Ceele_5,Ceele_6,Ceele_7,cuentos_1,cuentos_2,cuentos_3,cuentos_4,cuentos_5,cuentos_6,cuentos_7,excale_1,excale_2,excale_3,excale_4,excale_5,excale_6,excale_7,Total
re,0.009296148738379814,0.010030682086381875,0.00980818176174809,0.009993201903467029,0.009842672246764318,0.011468551644547029,0.00952791222157464,0.010262257696693273,0.01667111229661243,0.013669690567913508,0.013317479191438763,0.016361983638016362,0.017009634828119423,0.015829236119438782,0.007692307692307693,0.007851934941110488,0.007581740641288896,0.008421624558543873,0.00877652606759235,0.008855585831062671,0.008642883413019492,0.2309113480860208
ll,0.014276228419654714,0.009440641963653528,0.010118567260537588,0.01070700203942896,0.01085018987832287,0.012189844200807848,0.012442034310620074,0.00993647173806809,0.007335289410509469,0.004722256741642848,0.004637336504161712,0.003130996869003131,0.002735815391935292,0.007434944237918215,0.014046822742474917,0.019068984856982614,0.018006634023061126,0.016191252377071447,0.01440922190201729,0.013964577656675749,0.014895182052225083,0.23054029457677258
ma,0.008964143426294821,0.01593108331366533,0.015022658141411634,0.017063222297756628,0.0142602495543672,0.015147143681477206,0.017003268884778145,0.009447792800130314,0.010802880768204855,0.007953274512240587,0.009869203329369797,0.006968993031006969,0.007850600689901273,0.007195107327017628,0.015050167224080268,0.008412787436904094,0.006239140736060654,0.010920945395273024,0.009169504846738277,0.007322888283378746,0.009378447958808385,0.22997350363886582
al,0.011288180610889775,0.007670521595468492,0.00800794586876901,0.009857239972807614,0.009300162752848175,0.010458742065781882,0.009223829916630769,0.013194331324319922,0.010269405174713257,0.008201814340748105,0.012841854934601665,0.013735986264013737,0.013798025454977995,0.010672742535076149,0.012374581939799331,0.012619181155356141,0.013110093192228715,0.010486280901928824,0.009824469478648153,0.011239782016348773,0.011217359323280617,0.2293925308192371
ca,0.014276228419654714,0.010030682086381875,0.01092556955739028,0.012950373895309314,0.01294272649771371,0.011324293133294864,0.011833869700732332,0.01498615409675843,0.009869298479594559,0.009444513483285696,0.006896551724137931,0.010907989092010907,0.011300107053645772,0.011752008634128792,0.006020066889632107,0.01084314825200972,0.010740799241825937,0.009834284161912524,0.010479434110558029,0.009536784741144414,0.009378447958808385,0.2262733312099303
le,0.012284196547144754,0.010148690110927543,0.008442485567074305,0.009177430319510536,0.008835154615205766,0.010747259088286209,0.008945087803765553,0.013845903241570288,0.00933582288610296,0.010065863054554492,0.00915576694411415,0.007776992223007777,0.007612703699298204,0.00851421033697086,0.011705685618729096,0.012619181155356141,0.010424893381772231,0.01227927193697365,0.010217448257794078,0.013623978201634877,0.01250459727841118,0.21826262226820467
te,0.0063081009296148734,0.011092754307292896,0.011608417654727171,0.012134602311352822,0.011625203441060218,0.011612810155799192,0.012543395078934698,0.01009936471738068,0.011069618564950654,0.011557102025599602,0.01652794292508918,0.01929098070901929,0.010943261567741168,0.008274373426070273,0.006020066889632107,0.007197607029351281,0.007186858316221766,0.007932627003531648,0.008121561435682474,0.006641689373297003,0.006987863184994484,0.21477620104734346
in,0.005312084993359893,0.004248288883644088,0.006456018374821528,0.00557443915703603,0.0045725800201503524,0.005986728216964801,0.005448141296911031,0.007330184069066623,0.008268871699119766,0.008201814340748105,0.009036860879904875,0.009998990001009999,0.009872725110027358,0.01259143782228085,0.01939799331103679,0.01514301738642737,0.016900963512873162,0.014506927465362673,0.017029080429656798,0.014475476839237058,0.013240161824200073,0.2135927856338392
st,0.0099601593625498,0.01062072220911022,0.009621950462474393,0.008973487423521415,0.008370146477563357,0.007862088863242932,0.009299850492866735,0.006515719172503665,0.008668978394238464,0.008574624083509383,0.009869203329369797,0.012624987375012626,0.008683240157012015,0.011272334812327617,0.006354515050167224,0.01159095157973453,0.010503869846785658,0.010975278456941049,0.011396384595231858,0.011750681198910082,0.010849577050386172,0.20433875039345903
na,0.0063081009296148734,0.006372433325466132,0.007573406170463716,0.00805574439157036,0.008292645121289622,0.009521061742642816,0.007804779160226034,0.008796220882879948,0.010536142971459056,0.009320243569031937,0.011652794292508917,0.008382991617008383,0.01177590103485191,0.010672742535076149,0.012709030100334449,0.011777902411665733,0.010819775706839362,0.010431947840260799,0.01074141996332198,0.01141008174386921,0.010297903641044501,0.20325326915142589
ro,0.011288180610889775,0.00790653764455983,0.009311564963684897,0.009007477906186268,0.009842672246764318,0.00822273514137334,0.00889440741960824,0.008959113862192539,0.012403307548679647,0.013048340996644711,0.010344827586206896,0.008281991718008282,0.0077316521945997385,0.00947355798057321,0.0070234113712374585,0.008319312020938493,0.010187963986731954,0.009779951100244499,0.009824469478648153,0.009196185286103543,0.009746230231702832,0.19879389129557862
ia,0.00597609561752988,0.00519235308000944,0.004407474082810851,0.004316791298436437,0.005115089514066497,0.005265435660703982,0.004865316879101944,0.0034207525655644243,0.011202987463323552,0.011184292282838324,0.012841854934601665,0.009695990304009696,0.007969549185202807,0.008394291881520567,0.012709030100334449,0.01336698448308095,0.015084504817564365,0.012876935615321923,0.014671207754781241,0.015156675749318801,0.014343508642883413,0.1980571219130052
am,0.013612217795484728,0.014869011092754307,0.01601589173753802,0.017131203263086335,0.01503526311710455,0.01832083092902481,0.01715531003725008,0.005212575338002932,0.005601493731661776,0.005467876227165404,0.005231866825208086,0.006160993839006161,0.00428214583085524,0.006475596594315865,0.007692307692307693,0.004860721630211255,0.00315905860053704,0.0058679706601467,0.0045847524233691385,0.005619891008174387,0.004045605001838912,0.1864025833750434
mi,0.012948207171314742,0.01699315553457635,0.019368055124464587,0.016247450713800137,0.0142602495543672,0.015579919215233698,0.01566023870460938,0.009122006841505131,0.00720192051213657,0.006834845283956754,0.004280618311533888,0.007170992829007171,0.007017961222790531,0.008993884158772034,0.004347826086956522,0.003739016638624042,0.003317011530563892,0.0034229828850855745,0.002881844380403458,0.003576294277929155,0.002942258183155572,0.1859067391607864
io,0.0063081009296148734,0.006136417276374794,0.00453162828232665,0.004996600951733514,0.005270092226613966,0.005481823427582228,0.004383853229607481,0.005538361296628116,0.006134969325153374,0.008326084255001864,0.01093935790725327,0.013230986769013232,0.01260854050196265,0.008634128792421154,0.0137123745819398,0.010375771172181716,0.01224135207708103,0.010268948655256724,0.010872412889703956,0.010047683923705721,0.009378447958808385,0.17941793642996445
ri,0.006640106241699867,0.006254425300920462,0.007697560369979515,0.0073759347382732834,0.007982639696194683,0.006852279284477784,0.008007500696855283,0.00993647173806809,0.008668978394238464,0.006959115198210513,0.010225921521997621,0.011614988385011614,0.009872725110027358,0.014749970020386137,0.007692307692307693,0.007010656197420078,0.00829252882640973,0.007497962510187449,0.007466596803772596,0.010899182561307902,0.006436189775652814,0.17813404106339892
nd,0.005644090305444887,0.005664385178192117,0.006828480973368924,0.006322229775662815,0.007750135627373479,0.006924408540103866,0.007500696855282163,0.007167291089754032,0.006935182715390771,0.007207655026718032,0.006183115338882283,0.004948995051004949,0.007374806708695135,0.005636167406163808,0.014381270903010033,0.011497476163768929,0.01026694045174538,0.012931268676989948,0.013492271417343464,0.011239782016348773,0.008826774549466716,0.17472342477071048
or,0.0073041168658698535,0.006844465423648808,0.006207709975789931,0.006186267845003399,0.004960086801519026,0.007140796306982112,0.006284367635506678,0.009447792800130314,0.01173646305681515,0.009444513483285696,0.010344827586206896,0.010806989193010806,0.01498751040799334,0.010912579445976735,0.006354515050167224,0.008599738268835297,0.006160164271047228,0.007769627818527574,0.004715745349751114,0.008344686648501362,0.0079073188672306,0.17246028310179912
sa,0.00796812749003984,0.0080245456691055,0.009621950462474393,0.00921142080217539,0.009687669534216849,0.008366993652625505,0.008539644730507057,0.004723896400065157,0.007868765004001067,0.006089225798434199,0.006302021403091558,0.00302999697000303,0.0033305578684429643,0.0055162489507135145,0.008695652173913044,0.011497476163768929,0.012557257937134733,0.010975278456941049,0.011265391668849881,0.009196185286103543,0.008826774549466716,0.1712950809720739
cu,0.018260292164674636,0.01569506726457399,0.016760816934632813,0.014309993201903466,0.01503526311710455,0.014786497403346798,0.01378506449078884,0.008307541944942173,0.0029341157642037877,0.003852367341866534,0.004994054696789536,0.00504999495000505,0.004876888307362912,0.005756085861614102,0.004347826086956522,0.0031781641428304357,0.002685199810456484,0.0036403151317576745,0.004191773644223212,0.0034059945504087193,0.003861713865391688,0.1697150306758339
pa,0.00398406374501992,0.007788529620014161,0.007263020671674219,0.006798096532970768,0.006122607145625048,0.006635891517599538,0.007424676279046195,0.009447792800130314,0.007602027207255268,0.006834845283956754,0.00915576694411415,0.004645995354004646,0.006899012727488997,0.006595515049766159,0.009030100334448161,0.009534492428491307,0.009161269941557415,0.009562618853572399,0.009693476552266178,0.01226158038147139,0.01140125045972784,0.16784262983020082
so,0.0076361221779548474,0.007552513570922822,0.006518095474579428,0.005812372535690007,0.006200108501898783,0.0072850548182342755,0.005777563793933558,0.0037465385241896073,0.005734862630034676,0.007331924940971791,0.005826397146254459,0.005958994041005959,0.007136909718092066,0.0052764120398129275,0.010702341137123745,0.011684426995700131,0.011135681566893065,0.010323281716924749,0.01244432800628766,0.009366485013623978,0.007723427730783376,0.16117384208091193
ni,0.0026560424966799467,0.0027141845645503896,0.003786703085231858,0.004418762746430999,0.0031000542509493916,0.00483266012694749,0.004383853229607481,0.004723896400065157,0.004401173646305681,0.0041009071703740525,0.00558858501783591,0.006665993334006666,0.0034495063637444987,0.0037174721189591076,0.01471571906354515,0.010375771172181716,0.012083399147054178,0.012931268676989948,0.016243122871364948,0.012772479564032697,0.012136815005516733,0.14979837005237398
vi,0.00398406374501992,0.00519235308000944,0.003414240486684462,0.0035010197144799454,0.0032550569634968614,0.002163877668782458,0.003420925930618554,0.004886789379377749,0.006268338223526274,0.004225177084627812,0.003923900118906064,0.002423997576002424,0.0029737123825383607,0.004556901307111164,0.014381270903010033,0.01336698448308095,0.015400410677618069,0.012931268676989948,0.012968299711815562,0.011920980926430519,0.01415961750643619,0.14931918654656276
ab,0.0026560424966799467,0.0027141845645503896,0.0024830839903159725,0.0028552005438477225,0.0032550569634968614,0.002740911713791114,0.0028127613207308113,0.004235217462127383,0.006668444918644972,0.00894743382627066,0.008323424494649227,0.004140995859004141,0.0028547638872368263,0.006235759683415278,0.01137123745819398,0.012712656571321743,0.012715210867161587,0.012768269491985873,0.011789363374377783,0.01481607629427793,0.010849577050386172,0.14794567283246635
ad,0.005644090305444887,0.005546377153646448,0.0057110931777267365,0.0057443915703602995,0.005425094939161435,0.00706866705135603,0.005422801104832374,0.006352826193191073,0.010002667377967457,0.012302721511122158,0.010344827586206896,0.009695990304009696,0.013203282978470322,0.01139225326777791,0.0026755852842809363,0.0052346232940736585,0.004106776180698152,0.0057593045368106496,0.004060780717841237,0.0027247956403269754,0.004413387274733358,0.1428323374500387
ba,0.004316069057104913,0.004956337030918102,0.003414240486684462,0.0043847722637661455,0.004805084088971557,0.003967109059434507,0.0041304513088209205,0.0024433946896888744,0.005468124833288877,0.007704734683733068,0.004875148632580262,0.003130996869003131,0.0015463304389199478,0.004676819762561458,0.010702341137123745,0.010469246588147317,0.010977728636866213,0.013311600108666123,0.01100340581608593,0.013964577656675749,0.011769032732622288,0.1420175458816636
di,0.0073041168658698535,0.006018409251829124,0.006704326773853126,0.006050305914343984,0.006510113926993723,0.006635891517599538,0.005448141296911031,0.008307541944942173,0.009202453987730062,0.007953274512240587,0.007372175980975029,0.007372992627007373,0.00832639467110741,0.003597553663508814,0.0070234113712374585,0.00626285286969527,0.005212446690886116,0.006248302091822874,0.004715745349751114,0.006301089918256131,0.00625229863920559,0.13881983986576638
ti,0.00796812749003984,0.010502714184564551,0.00993233596126389,0.00965329707681849,0.00922266139657444,0.008799769186381997,0.008742366267136304,0.004398110441439974,0.005601493731661776,0.005095066484404126,0.0077288941736028535,0.010301989698010302,0.009515879624122755,0.009233721069672622,0.0013377926421404682,0.002336885399140026,0.003238035065550466,0.0021189894050529746,0.004060780717841237,0.0034059945504087193,0.004045605001838912,0.1372405095676667
ol,0.009296148738379814,0.00531036110455511,0.006704326773853126,0.005642420122365738,0.004805084088971557,0.004399884593190999,0.004383853229607481,0.002769180648314058,0.0034675913576953854,0.005840685969926681,0.002853745541022592,0.002423997576002424,0.003806351849649102,0.009833313346924092,0.008026755852842809,0.008412787436904094,0.008134575896382877,0.0060853029068188,0.009169504846738277,0.007322888283378746,0.007171754321441706,0.12586051448496546
sc,0.01759628154050465,0.014987019117299976,0.015519274939474827,0.012984364377974168,0.0142602495543672,0.014786497403346798,0.013252920457137066,0.0029320736276266493,0.0020005334755934918,0.0028582080278364607,0.0017835909631391202,0.002625997374002626,0.002735815391935292,0.0026382060199064638,0.00033444816053511704,0.0006543279117592073,0.00039488232506713,0.0006519967400162999,0.00013099292638197538,0.0005108991825613079,0.0009194556822361162,0.12455803519870194
ha,0.008300132802124834,0.004484304932735426,0.005649016077968837,0.004758667573079538,0.006200108501898783,0.0037507212925562607,0.004687935534551352,0.005864147255253299,0.006268338223526274,0.004722256741642848,0.007134363852556481,0.004241995758004242,0.00321160937314143,0.002997961386257345,0.007692307692307693,0.007197607029351281,0.007818670036329174,0.007660961695191524,0.00707361802462667,0.00715258855585831,0.00735564545788893,0.12422295779685052
su,0.0,0.0008260561718196837,0.00031038549878949657,0.0006798096532970768,0.0010075176315585523,0.0003606462781304097,0.0005321440336517751,0.002769180648314058,0.006268338223526274,0.006213495712687958,0.0064209274673008325,0.003231996768003232,0.0047579398120613774,0.002878042930807051,0.0137123745819398,0.011310525331837728,0.011530563891960196,0.012442271121977723,0.013230285564579513,0.01141008174386921,0.011769032732622288,0.12166161579873425
pe,0.0023240371845949536,0.002242152466367713,0.0022347755912843752,0.0025832766825288917,0.0015500271254746958,0.0030294287362954415,0.002711400552416187,0.00814464896562958,0.0064017071218991735,0.006710575369702995,0.004637336504161712,0.004342995657004343,0.005590579279172119,0.005396330495263221,0.005016722408026756,0.009627967844456908,0.012557257937134733,0.010594947025264874,0.008907518993974326,0.007322888283378746,0.009378447958808385,0.12130502218284014
tr,0.0069721115537848604,0.008260561718196837,0.008566639766590105,0.00832766825288919,0.008060141052468418,0.006924408540103866,0.007475356663203507,0.006515719172503665,0.006935182715390771,0.006586305455449235,0.006658739595719381,0.006463993536006464,0.0067800642321874625,0.010552824079625855,0.0016722408026755853,0.001869508319312021,0.002211341020375928,0.0018473240967128498,0.003143830233167409,0.0020435967302452314,0.002022802500919456,0.1198903600375281
ci,0.0036520584329349268,0.003068208638187397,0.0024210068905580733,0.002991162474507138,0.003022552894675657,0.0029572994806693594,0.0032688847781466184,0.005538361296628116,0.00933582288610296,0.010065863054554492,0.013079667063020214,0.01605898394101606,0.013560128464374925,0.007914618059719391,0.0036789297658862876,0.0028042624789680315,0.003790870320644448,0.0038576473784297746,0.0027508514540214826,0.0032356948228882835,0.0025744759102611253,0.11962735048619476
li,0.008632138114209827,0.003422232711824404,0.0044695511825687505,0.005540448674371176,0.005580097651708905,0.005770340450086555,0.005372120720675062,0.00504968235869034,0.003600960256068285,0.003106747856343979,0.004518430439952438,0.007574992425007575,0.00642321874628286,0.00599592277251469,0.007357859531772575,0.006917180781454478,0.007186858316221766,0.006193969030154849,0.0052397170552790145,0.004768392370572207,0.00680397204854726,0.11952483349430698
om,0.0063081009296148734,0.007670521595468492,0.00813210006828481,0.0068660774983004755,0.0072851274897310705,0.0075014425851125215,0.006436408787978613,0.004886789379377749,0.005601493731661776,0.0070833851124642725,0.004994054696789536,0.004746995253004747,0.004520042821458309,0.008034536515169685,0.0030100334448160534,0.004954197046176855,0.005370399620912968,0.004563977180114099,0.0039297877914592615,0.003576294277929155,0.0033100404560500183,0.11878180628187536
me,0.009296148738379814,0.008378569742742507,0.00993233596126389,0.008633582596872875,0.0076726342710997444,0.006852279284477784,0.007804779160226034,0.007167291089754032,0.004267804747932782,0.0041009071703740525,0.007134363852556481,0.008584991415008585,0.004638991316759843,0.004197145940760283,0.0026755852842809363,0.0033651149747616375,0.002527246880429632,0.0025536538983971747,0.0024888656012575323,0.0028950953678474113,0.003126149319602795,0.11829353661478582
da,0.00298804780876494,0.003186216662733066,0.0037246259854739586,0.0050645819170632225,0.003022552894675657,0.004327755337564916,0.004307832653371512,0.008307541944942173,0.007468658308882369,0.009444513483285696,0.0089179548156956,0.008786991213008787,0.011894849530153443,0.0069552704161170405,0.0036789297658862876,0.0024303608151056274,0.002843152740483336,0.0032599837000814994,0.0030128373067854334,0.0044277929155313355,0.003493931592497242,0.11154438180810312
ne,0.006640106241699867,0.009794666037290536,0.010491029859084984,0.011114887831407206,0.011392699372239015,0.01002596653202539,0.009806654334439856,0.004398110441439974,0.004401173646305681,0.0033552876848514973,0.0067776456599286565,0.00504999495000505,0.006185321755679791,0.004317064396210577,0.001003344481605351,0.0001869508319312021,0.00039488232506713,0.00032599837000814997,0.00026198585276395077,0.0008514986376021798,0.0003677822728944465,0.10714305151448048
go,0.0099601593625498,0.009912674061836204,0.009559873362716494,0.00832766825288919,0.0076726342710997444,0.008511252163877669,0.00833692319387781,0.003909431503502199,0.0022672712723392904,0.002112588542313906,0.0020214030915576696,0.002322997677002323,0.0017842274295230165,0.0032377982971579324,0.004347826086956522,0.0042998691344176485,0.003869846785657874,0.0032599837000814994,0.003274823159549384,0.004768392370572207,0.002942258183155572,0.10669990190263395
