,vien,cuan,guas,nues,cion,bien,tien,pues,fuer,cuen,dios,sion,mien,juan,cien,siem,puer,luis,dias,bier,dien,tiem,rias,pais,cias,vier,rios,cuer,muer,quin,nuel,rien,guel,niel,sien,vuel,quet,buen,diar,lien,dian,guez,cuar,guar,quer,pios,ruiz,mion,tian,duar,bian,cues,fies,ques,riel,tios,cier,rior,pies,gual,rian,cios,diaz,rial,raul,cial,nian,gues,vian,pier,saul,nion,huer,bios,cual,cian,suer,seis,buel,fuen,mies,diez,pion,guir,pien,sias,mues,sios,tual,mier,nien,ciar,sier,ries,nias,lian,puen,tion,ruis,piel,duer,guos,tein,lain,suel,ciem,quel,qien,gion,pian,dial,said,quis,duos,reir,riar,tier,tias,cuel,dual,viem,quez,mias,sior,sian,beis,ceis,biar,juer,quen,piar,dier,lias,nuen,dies,gios,zien,cies,mios,hian,guen,tuar,hier,liar,jair,tuas,qued,gail,luiz,lios,feis,faus,jias,lour,quir,zaul,cous,puel,mual,duit,paul,jueg,nayn,cuon,juon,bias,ceys,duis,miom,saun,quec,quan,dion,biel,tues,riam,lais,haus,siar,mian,nial,hias,xion,vein,sual,coin,nais,dues,tuir,tuen,viar,miel,gias,reis,heim,maiz,raiz,maus,dair,muel,seys,fien,ciel,bion,bain,pias,guin,sair,juas,buir,huas,hair,gien,cuem,mied,hues,fiel,vios,biem,Total
cuentos_4,0.002036659877800407,0.003054989816700611,0.0,0.003054989816700611,0.021384928716904276,0.0050916496945010185,0.0,0.004073319755600814,0.002036659877800407,0.015274949083503055,0.002036659877800407,0.008146639511201629,0.007128309572301426,0.0,0.004073319755600814,0.002036659877800407,0.0010183299389002036,0.0,0.006109979633401222,0.0010183299389002036,0.0,0.008146639511201629,0.003054989816700611,0.0010183299389002036,0.0050916496945010185,0.0,0.0050916496945010185,0.003054989816700611,0.002036659877800407,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0050916496945010185,0.0010183299389002036,0.0,0.0,0.003054989816700611,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.0,0.0,0.002036659877800407,0.0010183299389002036,0.0,0.0010183299389002036,0.0010183299389002036,0.002036659877800407,0.0,0.002036659877800407,0.0,0.002036659877800407,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.003054989816700611,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164969450101833
cuentos_5,0.0,0.006109979633401222,0.0010183299389002036,0.006109979633401222,0.04175152749490835,0.006109979633401222,0.002036659877800407,0.008146639511201629,0.002036659877800407,0.006109979633401222,0.008146639511201629,0.003054989816700611,0.012219959266802444,0.0,0.013238289205702648,0.0010183299389002036,0.0,0.0,0.002036659877800407,0.002036659877800407,0.003054989816700611,0.0,0.004073319755600814,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.002036659877800407,0.002036659877800407,0.0010183299389002036,0.0,0.0,0.009164969450101833,0.004073319755600814,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0050916496945010185,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.002036659877800407,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.003054989816700611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.002036659877800407,0.0,0.003054989816700611,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.002036659877800407,0.004073319755600814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0010183299389002036,0.0,0.002036659877800407,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20264765784114053
cuentos_6,0.004073319755600814,0.004073319755600814,0.0,0.0050916496945010185,0.03767820773930754,0.002036659877800407,0.002036659877800407,0.0050916496945010185,0.0,0.0010183299389002036,0.0010183299389002036,0.003054989816700611,0.013238289205702648,0.0010183299389002036,0.003054989816700611,0.0010183299389002036,0.0,0.0010183299389002036,0.002036659877800407,0.0,0.003054989816700611,0.0010183299389002036,0.007128309572301426,0.0010183299389002036,0.006109979633401222,0.0,0.006109979633401222,0.007128309572301426,0.006109979633401222,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.004073319755600814,0.0010183299389002036,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0050916496945010185,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.003054989816700611,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0010183299389002036,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.002036659877800407,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17209775967413443
cuentos_7,0.0010183299389002036,0.006109979633401222,0.003054989816700611,0.0010183299389002036,0.015274949083503055,0.0,0.0010183299389002036,0.0,0.0,0.0,0.003054989816700611,0.003054989816700611,0.0050916496945010185,0.0010183299389002036,0.004073319755600814,0.0010183299389002036,0.0,0.0,0.0,0.0,0.004073319755600814,0.006109979633401222,0.003054989816700611,0.0,0.0010183299389002036,0.0,0.002036659877800407,0.002036659877800407,0.008146639511201629,0.0010183299389002036,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.008146639511201629,0.0,0.0010183299389002036,0.002036659877800407,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0010183299389002036,0.0,0.0,0.002036659877800407,0.0,0.0,0.0,0.002036659877800407,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.003054989816700611,0.0,0.0,0.0,0.0,0.0,0.0,0.002036659877800407,0.0,0.0010183299389002036,0.0010183299389002036,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0010183299389002036,0.0,0.002036659877800407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010183299389002036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1120162932790224
excale_1,0.01267605633802817,0.007042253521126761,0.005633802816901409,0.0,0.0007042253521126761,0.0028169014084507044,0.0007042253521126761,0.008450704225352112,0.006338028169014085,0.0,0.0,0.0,0.0007042253521126761,0.0014084507042253522,0.0007042253521126761,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05211267605633803
excale_2,0.05704225352112676,0.013380281690140845,0.028873239436619718,0.0,0.0,0.0035211267605633804,0.004225352112676056,0.02112676056338028,0.018309859154929577,0.0028169014084507044,0.0,0.0,0.0014084507042253522,0.009154929577464789,0.0007042253521126761,0.0014084507042253522,0.0007042253521126761,0.0035211267605633804,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0,0.0007042253521126761,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1795774647887324
excale_3,0.06690140845070422,0.01619718309859155,0.02464788732394366,0.0,0.0,0.009154929577464789,0.0035211267605633804,0.03028169014084507,0.021830985915492956,0.0028169014084507044,0.0007042253521126761,0.0,0.002112676056338028,0.0035211267605633804,0.0028169014084507044,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1964788732394366
excale_4,0.0852112676056338,0.03028169014084507,0.03591549295774648,0.0,0.0,0.017605633802816902,0.004225352112676056,0.02535211267605634,0.04014084507042254,0.0028169014084507044,0.002112676056338028,0.0014084507042253522,0.0,0.005633802816901409,0.0035211267605633804,0.0035211267605633804,0.0007042253521126761,0.0007042253521126761,0.0014084507042253522,0.0,0.0028169014084507044,0.0014084507042253522,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028169014084507044,0.0007042253521126761,0.002112676056338028,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.28169014084507044
excale_5,0.030985915492957747,0.019014084507042252,0.023943661971830985,0.0,0.0,0.006338028169014085,0.004225352112676056,0.015492957746478873,0.014788732394366197,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002112676056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.1316901408450704
excale_6,0.015492957746478873,0.005633802816901409,0.014084507042253521,0.0,0.0,0.0028169014084507044,0.005633802816901409,0.007042253521126761,0.01056338028169014,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07323943661971831
excale_7,0.022535211267605635,0.007746478873239437,0.017605633802816902,0.0,0.0,0.0035211267605633804,0.0014084507042253522,0.007746478873239437,0.009154929577464789,0.0014084507042253522,0.0007042253521126761,0.0,0.0,0.0028169014084507044,0.0007042253521126761,0.0014084507042253522,0.0007042253521126761,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0007042253521126761,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0014084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0007042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0852112676056338
