,que,cue,tie,soy,bia,dia,fue,lio,ria,qui,via,gua,cia,vio,dio,cio,cua,cie,hay,rio,jue,pie,nia,lue,tio,toy,lia,sie,sio,vie,bio,pue,nue,bue,jua,gue,sue,voy,bie,mie,tia,nie,sia,nay,die,boy,gui,mio,pia,pio,ciu,soi,gio,rie,hai,mui,toi,coi,nio,fie,fia,cui,cai,jau,mue,mia,cau,rai,zue,boi,hue,rey,gia,tua,pei,lau,rei,vue,sua,sei,hoy,rue,may,nau,jio,lie,dei,dua,jia,rua,due,rui,hie,nua,cay,sai,vai,doy,nui,jie,tai,zay,mai,siu,lui,nai,pai,doi,nei,ney,say,fui,duo,pau,cei,voi,tue,bai,cey,moi,roy,jai,ray,sau,guo,mau,yue,xia,lai,pay,hua,zia,puo,gey,gei,lay,vei,bay,qua,gou,hei,tui,dey,bei,neu,ley,lei,fio,hau,xio,zio,hio,tau,gie,you,sui,lou,zai,quo,noi,Total
cuentos_4,0.03888596952180767,0.0005254860746190226,0.002627430373095113,0.0010509721492380452,0.010509721492380452,0.005254860746190226,0.0015764582238570678,0.0,0.006305832895428271,0.0036784025223331584,0.0015764582238570678,0.0010509721492380452,0.010509721492380452,0.0015764582238570678,0.002627430373095113,0.011035207566999475,0.0010509721492380452,0.002627430373095113,0.0021019442984760903,0.0031529164477141357,0.0,0.0005254860746190226,0.0031529164477141357,0.0005254860746190226,0.0005254860746190226,0.0,0.0005254860746190226,0.0010509721492380452,0.002627430373095113,0.0031529164477141357,0.0005254860746190226,0.0021019442984760903,0.0,0.0,0.0,0.0010509721492380452,0.0015764582238570678,0.0,0.0015764582238570678,0.0,0.0005254860746190226,0.0005254860746190226,0.0005254860746190226,0.0,0.0005254860746190226,0.0,0.0010509721492380452,0.0005254860746190226,0.0,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0015764582238570678,0.0010509721492380452,0.0,0.0,0.0010509721492380452,0.0,0.0005254860746190226,0.0,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240672622175513
cuentos_5,0.048870204939569103,0.0,0.0010509721492380452,0.0,0.0,0.004203888596952181,0.0005254860746190226,0.0,0.011035207566999475,0.004203888596952181,0.0005254860746190226,0.0021019442984760903,0.011560693641618497,0.0,0.0036784025223331584,0.017341040462427744,0.0010509721492380452,0.0021019442984760903,0.0005254860746190226,0.004729374671571204,0.0,0.0015764582238570678,0.002627430373095113,0.0,0.0005254860746190226,0.0005254860746190226,0.0,0.0005254860746190226,0.0021019442984760903,0.0015764582238570678,0.002627430373095113,0.0036784025223331584,0.002627430373095113,0.0005254860746190226,0.0,0.0015764582238570678,0.0010509721492380452,0.0,0.0,0.0,0.0005254860746190226,0.0015764582238570678,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0010509721492380452,0.0010509721492380452,0.0010509721492380452,0.0,0.0,0.0005254860746190226,0.0021019442984760903,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0005254860746190226,0.0036784025223331584,0.0021019442984760903,0.0010509721492380452,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15606936416184972
cuentos_6,0.04939569101418812,0.0,0.004203888596952181,0.0,0.0,0.0021019442984760903,0.0005254860746190226,0.0005254860746190226,0.0010509721492380452,0.0010509721492380452,0.0010509721492380452,0.0015764582238570678,0.008407777193904361,0.0,0.0036784025223331584,0.008933263268523384,0.0010509721492380452,0.0036784025223331584,0.0005254860746190226,0.005780346820809248,0.0,0.0005254860746190226,0.0010509721492380452,0.0,0.0010509721492380452,0.0,0.0005254860746190226,0.0005254860746190226,0.0010509721492380452,0.0,0.0005254860746190226,0.0021019442984760903,0.0031529164477141357,0.0005254860746190226,0.0,0.0005254860746190226,0.0021019442984760903,0.0010509721492380452,0.0010509721492380452,0.0,0.0021019442984760903,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0010509721492380452,0.0005254860746190226,0.0,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0,0.0,0.0021019442984760903,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015764582238570678,0.0,0.0005254860746190226,0.0,0.0,0.0010509721492380452,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0010509721492380452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.12979506043089858
cuentos_7,0.02259590120861797,0.0005254860746190226,0.002627430373095113,0.0,0.0036784025223331584,0.0015764582238570678,0.0015764582238570678,0.0010509721492380452,0.004203888596952181,0.0005254860746190226,0.0005254860746190226,0.005254860746190226,0.006305832895428271,0.0031529164477141357,0.0021019442984760903,0.005254860746190226,0.006831318970047294,0.0036784025223331584,0.0,0.007882291119285338,0.0,0.0015764582238570678,0.0015764582238570678,0.0005254860746190226,0.0,0.0,0.0,0.0010509721492380452,0.0010509721492380452,0.0010509721492380452,0.0,0.0005254860746190226,0.0015764582238570678,0.0010509721492380452,0.0,0.0005254860746190226,0.0021019442984760903,0.0,0.0,0.0005254860746190226,0.0010509721492380452,0.0005254860746190226,0.0015764582238570678,0.0,0.002627430373095113,0.0,0.0010509721492380452,0.0,0.0010509721492380452,0.0005254860746190226,0.0,0.0,0.0,0.0010509721492380452,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0021019442984760903,0.0010509721492380452,0.0005254860746190226,0.0005254860746190226,0.0005254860746190226,0.0,0.0,0.0010509721492380452,0.0010509721492380452,0.0010509721492380452,0.0010509721492380452,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021019442984760903,0.0,0.0,0.0,0.0,0.0,0.0010509721492380452,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005254860746190226,0.0,0.0005254860746190226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11823436678928008
excale_1,0.012333333333333333,0.0003333333333333333,0.0,0.0,0.004333333333333333,0.003,0.0033333333333333335,0.005666666666666667,0.0003333333333333333,0.0006666666666666666,0.002,0.0003333333333333333,0.0003333333333333333,0.005,0.0006666666666666666,0.0,0.0,0.001,0.0,0.0003333333333333333,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0006666666666666666,0.001,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0013333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048666666666666664
excale_2,0.046,0.0006666666666666666,0.0006666666666666666,0.0,0.01633333333333333,0.01,0.012666666666666666,0.014,0.0036666666666666666,0.0013333333333333333,0.009333333333333334,0.0006666666666666666,0.0023333333333333335,0.007,0.004,0.001,0.0003333333333333333,0.003,0.0016666666666666668,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.004,0.0033333333333333335,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0006666666666666666,0.001,0.0013333333333333333,0.001,0.0003333333333333333,0.0006666666666666666,0.003,0.0003333333333333333,0.002,0.0013333333333333333,0.0,0.0016666666666666668,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.001,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.001,0.0,0.0003333333333333333,0.0,0.001,0.0,0.0003333333333333333,0.001,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16533333333333333
excale_3,0.04733333333333333,0.0003333333333333333,0.0013333333333333333,0.0,0.022,0.008,0.019666666666666666,0.017666666666666667,0.0013333333333333333,0.0023333333333333335,0.013666666666666667,0.0016666666666666668,0.0026666666666666666,0.012,0.004666666666666667,0.0003333333333333333,0.0006666666666666666,0.004333333333333333,0.0006666666666666666,0.0003333333333333333,0.0,0.0003333333333333333,0.003,0.006333333333333333,0.006,0.0006666666666666666,0.003,0.001,0.001,0.0006666666666666666,0.0026666666666666666,0.0006666666666666666,0.0003333333333333333,0.0013333333333333333,0.001,0.0,0.0016666666666666668,0.0,0.0003333333333333333,0.0026666666666666666,0.0003333333333333333,0.0003333333333333333,0.0016666666666666668,0.0,0.001,0.0003333333333333333,0.0006666666666666666,0.0006666666666666666,0.0,0.001,0.0023333333333333335,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.001,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.207
excale_4,0.07466666666666667,0.0006666666666666666,0.001,0.0,0.024666666666666667,0.015666666666666666,0.023666666666666666,0.019666666666666666,0.005,0.004,0.013,0.003,0.006,0.015333333333333332,0.008333333333333333,0.0016666666666666668,0.0006666666666666666,0.008333333333333333,0.001,0.0016666666666666668,0.0003333333333333333,0.0006666666666666666,0.004,0.005333333333333333,0.0036666666666666666,0.0,0.0033333333333333335,0.0006666666666666666,0.0003333333333333333,0.0023333333333333335,0.006,0.001,0.0013333333333333333,0.0023333333333333335,0.007666666666666666,0.0006666666666666666,0.0016666666666666668,0.001,0.0003333333333333333,0.0036666666666666666,0.0006666666666666666,0.002,0.001,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0006666666666666666,0.0,0.0003333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0013333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287
excale_5,0.029,0.0003333333333333333,0.0013333333333333333,0.0,0.010666666666666666,0.005,0.005,0.007333333333333333,0.0016666666666666668,0.005333333333333333,0.007666666666666666,0.0016666666666666668,0.0023333333333333335,0.006666666666666667,0.002,0.0003333333333333333,0.0,0.0026666666666666666,0.0,0.0003333333333333333,0.0,0.001,0.0023333333333333335,0.0033333333333333335,0.0033333333333333335,0.0,0.0003333333333333333,0.0006666666666666666,0.0006666666666666666,0.0013333333333333333,0.0013333333333333333,0.0,0.0,0.0,0.0036666666666666666,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.002,0.0006666666666666666,0.0006666666666666666,0.0006666666666666666,0.0,0.0,0.0,0.001,0.0,0.0,0.0006666666666666666,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11633333333333333
excale_6,0.024,0.0003333333333333333,0.0006666666666666666,0.0,0.006666666666666667,0.004666666666666667,0.006666666666666667,0.004666666666666667,0.0016666666666666668,0.001,0.008666666666666666,0.0016666666666666668,0.002,0.004,0.0016666666666666668,0.0006666666666666666,0.0,0.0023333333333333335,0.0,0.001,0.0003333333333333333,0.0,0.0006666666666666666,0.0026666666666666666,0.001,0.0003333333333333333,0.001,0.0,0.001,0.0003333333333333333,0.0016666666666666668,0.0003333333333333333,0.0,0.0,0.0003333333333333333,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.0013333333333333333,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089
excale_7,0.022333333333333334,0.001,0.002,0.0,0.008,0.0026666666666666666,0.004666666666666667,0.006333333333333333,0.0023333333333333335,0.0003333333333333333,0.005333333333333333,0.001,0.001,0.0036666666666666666,0.002,0.0,0.0,0.0023333333333333335,0.0003333333333333333,0.0,0.0,0.0,0.0006666666666666666,0.0006666666666666666,0.0013333333333333333,0.0003333333333333333,0.0003333333333333333,0.0006666666666666666,0.0006666666666666666,0.0016666666666666668,0.0016666666666666668,0.0006666666666666666,0.0003333333333333333,0.001,0.0016666666666666668,0.0,0.0006666666666666666,0.0,0.0003333333333333333,0.0006666666666666666,0.0,0.0006666666666666666,0.0013333333333333333,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0003333333333333333,0.0026666666666666666,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003333333333333333,0.0003333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08666666666666667
Total,0.6924596602422098,0.3067668648926926,0.12158214846312022,0.07723192975087595,0.11740193331242132,0.10025201271131415,0.08746651636726047,0.08239893195335198,0.07343095296374888,0.06539789907338689,0.073000677043453,0.05857740838155059,0.0791051616329935,0.06296110222815494,0.056217715478001334,0.0640127995135464,0.03735583205972485,0.04384157819252932,0.030150868002569515,0.04270702651314175,0.02213516331535458,0.023849003938689686,0.03321051750961228,0.029907068824823944,0.02880546304807436,0.019302199829375158,0.020198272493240438,0.02209105336901027,0.021983495723053612,0.025049834037780088,0.02354408137694808,0.026680325664968155,0.0218039864148899,0.019023639594080648,0.0193506825364804,0.019663713400297735,0.020953673725763407,0.013011903738414156,0.012640241688964752,0.013937630516821968,0.013147470982981224,0.014393318605871414,0.012633382242302189,0.00746419205164414,0.013467423944715942,0.006648577768811781,0.008906161247368462,0.008169358073405715,0.007835117162616896,0.010506660238287491,0.008778193144171774,0.0044381682469235425,0.005986787511149044,0.006422972720413952,0.005604297183488634,0.004684015869813731,0.003762826978683343,0.005666666666666666,0.004968530730546494,0.004644779576242178,0.00553631435283003,0.005607358437581593,0.006062708004904536,0.0043633259696023744,0.005982081741123956,0.003715823660993742,0.005132844512200615,0.0025947150044596176,0.003434370054353939,0.001947212695850985,0.003434370054353939,0.003232635134039232,0.0040117358556664914,0.0035563862883435486,0.002059646750811578,0.0017358955965072614,0.0026465947311531475,0.0023228435768488315,0.003162498626743153,0.0013420079349068656,0.0028291652934098197,0.0028291652934098197,0.001210409521888239,0.002627430373095113,0.0011402730145921593,0.001403469840629413,0.0013324257558778485,0.001979928064486481,0.0014640241688964753,0.001909791557190401,0.001454441989867458,0.0017176388159047117,0.0021019442984760903,0.0017781931441717743,0.0012017349203147065,0.0008069396812588259,0.0011306908355631418,0.001130690835563142,0.0015764582238570676,0.0008684015869813732,0.0006052047609441195,0.0006052047609441195,0.0006052047609441195,0.0007368031739627463,0.0007368031739627463,0.0009289559152484356,0.0011921527412856892,0.0006052047609441194,0.0009289559152484356,0.0006052047609441195,0.0006052047609441194,0.0010509721492380452,0.0010509721492380452,0.000727220994933729,0.000727220994933729,0.00040346984062941297,0.00040346984062941297,0.00040346984062941297,0.00040346984062941297,0.00040346984062941297,0.00040346984062941297,0.00040346984062941297,0.000727220994933729,0.000727220994933729,0.00040346984062941297,0.00040346984062941297,0.0010509721492380452,0.0006666666666666666,0.0005350682536480398,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.0005254860746190226,0.0005254860746190226,0.0005254860746190226,0.0005254860746190226,0.0003333333333333333,0.0005254860746190226,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0003333333333333333,0.0005254860746190226,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,0.00020173492031470649,3.0
