,la,de,ta,ma,se,mi,do,no,ca,to,co,te,sa,pa,na,ra,ni,ba,go,mo,lo,me,ne,re,pe,le,so,ro,mu,su,ga,ti,da,di,ha,li,vo,si,bo,va,vi,yo,po,jo,ce,tu,ri,ci,ya,bi,pi,ju,ja,ve,fi,be,za,nu,fe,cu,lu,gu,fa,pu,du,ho,zo,hi,ge,je,ye,he,bu,xi,gi,ru,fo,hu,yu,fu,ji,ka,ke,yi,ly,zu,xa,qe,xo,vu,dy,wa,zi,xe,ze,ny,ry,cy,zy,ki,qi,qa,sy,qo,ty,ky,we,wi,gy,my,Total
cuentos_6,0.009771309771309772,0.013374913374913375,0.0031185031185031187,0.002772002772002772,0.0029106029106029108,0.002286902286902287,0.005058905058905059,0.00395010395010395,0.004643104643104643,0.004158004158004158,0.003672903672903673,0.004088704088704089,0.001178101178101178,0.003049203049203049,0.005682605682605682,0.004643104643104643,0.0017325017325017325,0.0006237006237006237,0.0009702009702009702,0.003049203049203049,0.002772002772002772,0.001178101178101178,0.0018711018711018712,0.0031185031185031187,0.0016632016632016633,0.0013167013167013166,0.003465003465003465,0.001386001386001386,0.0002079002079002079,0.0016632016632016633,0.0011088011088011087,0.0038808038808038807,0.00395010395010395,0.002564102564102564,0.0009702009702009702,0.002841302841302841,0.0004851004851004851,0.002494802494802495,0.0002079002079002079,0.0021483021483021483,0.001178101178101178,0.0002772002772002772,0.0020097020097020095,0.0004851004851004851,0.0017325017325017325,0.002494802494802495,0.0016632016632016633,0.0012474012474012475,0.0005544005544005544,0.0004158004158004158,0.0005544005544005544,0.0001386001386001386,0.0004851004851004851,0.0010395010395010396,0.000693000693000693,0.0006237006237006237,0.0013167013167013166,0.0003465003465003465,0.0004851004851004851,0.0009702009702009702,0.0003465003465003465,0.0002772002772002772,0.0001386001386001386,0.0002772002772002772,0.000693000693000693,0.0005544005544005544,0.0002079002079002079,6.93000693000693e-05,0.0006237006237006237,0.0004851004851004851,0.0003465003465003465,0.0007623007623007623,6.93000693000693e-05,0.0003465003465003465,0.000693000693000693,6.93000693000693e-05,0.0,0.0002079002079002079,0.0,0.0004158004158004158,6.93000693000693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93000693000693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14546084546084545
cuentos_7,0.011157311157311157,0.016424116424116425,0.004227304227304227,0.0026334026334026333,0.003187803187803188,0.0045045045045045045,0.004435204435204435,0.004019404019404019,0.0035343035343035345,0.002702702702702703,0.006167706167706168,0.0031185031185031187,0.0015246015246015245,0.0026334026334026333,0.004643104643104643,0.005682605682605682,0.001593901593901594,0.0013167013167013166,0.0015246015246015245,0.004365904365904366,0.0021483021483021483,0.001178101178101178,0.0013167013167013166,0.0036036036036036037,0.0024255024255024253,0.001386001386001386,0.0021483021483021483,0.002286902286902287,0.001386001386001386,0.0005544005544005544,0.001593901593901594,0.0038115038115038116,0.0018018018018018018,0.0004851004851004851,0.0010395010395010396,0.002494802494802495,0.001178101178101178,0.001593901593901594,0.0006237006237006237,0.0009009009009009009,0.001178101178101178,0.0004158004158004158,0.002702702702702703,0.0004851004851004851,0.0008316008316008316,0.0012474012474012475,0.0024255024255024253,0.000693000693000693,0.0002079002079002079,0.0004158004158004158,0.0008316008316008316,6.93000693000693e-05,0.0004851004851004851,0.0007623007623007623,0.0005544005544005544,0.0007623007623007623,0.001386001386001386,0.0009702009702009702,0.0002079002079002079,0.0017325017325017325,0.0021483021483021483,0.001178101178101178,0.0003465003465003465,0.0005544005544005544,6.93000693000693e-05,0.0002772002772002772,0.0011088011088011087,0.0,0.0003465003465003465,0.0003465003465003465,0.0,0.0006237006237006237,0.0002079002079002079,0.0002079002079002079,0.0004851004851004851,0.0007623007623007623,0.0001386001386001386,0.0,0.0007623007623007623,0.0001386001386001386,0.0002079002079002079,0.0,0.0,0.0,0.0,0.0002079002079002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93000693000693e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519057519057519
excale_1,0.0014521594148335394,0.002205130963265745,0.001936212553111386,0.001936212553111386,0.0023126983273274886,0.0005378368203087183,0.002474049373420104,0.002474049373420104,0.0008067552304630775,0.002205130963265745,0.0005378368203087183,0.0008605389124939493,0.0013983757328026676,0.0011832410046791802,0.0011294573226483084,0.0013445920507717958,0.002151347281234873,0.0015597267788952831,0.0005916205023395901,0.00026891841015435914,0.0014521594148335394,5.378368203087183e-05,5.378368203087183e-05,0.0006991878664013338,0.000645404184370462,0.0010756736406174366,0.001290808368740924,0.0006991878664013338,0.00043026945624697466,0.001936212553111386,0.00010756736406174366,0.0001613510460926155,0.000322702092185231,0.00043026945624697466,0.0010756736406174366,0.0,0.000968106276555693,0.0,0.0003764857742161028,0.00043026945624697466,0.00010756736406174366,0.0,0.00043026945624697466,0.0014521594148335394,5.378368203087183e-05,0.0001613510460926155,0.00010756736406174366,0.00010756736406174366,5.378368203087183e-05,5.378368203087183e-05,0.0,0.00021513472812348733,5.378368203087183e-05,0.0003764857742161028,0.00010756736406174366,5.378368203087183e-05,0.0,0.0004840531382778465,5.378368203087183e-05,5.378368203087183e-05,5.378368203087183e-05,5.378368203087183e-05,0.0,0.0001613510460926155,5.378368203087183e-05,0.00010756736406174366,0.0001613510460926155,0.0001613510460926155,0.0,0.00021513472812348733,0.0,0.0,0.0,0.0,0.00010756736406174366,0.0,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04663045232076588
excale_2,0.004248910880438874,0.00586242134136503,0.007798633894476416,0.003603506696068413,0.007959984940569032,0.001613510460926155,0.00908944226321734,0.008013768622599903,0.00500188242887108,0.00908944226321734,0.0023664820093583605,0.0033883719679449254,0.006292690797612004,0.005109449792932824,0.004517829290593234,0.004786747700747593,0.00586242134136503,0.0059162050233959014,0.002205130963265745,0.0018286451890496423,0.0052170171569945675,0.0009143225945248212,5.378368203087183e-05,0.0023664820093583605,0.0045716129726241055,0.0030118861937288226,0.00441026192653149,0.0027429677835744634,0.00322702092185231,0.0052170171569945675,0.0007529715484322056,0.00026891841015435914,0.0011294573226483084,0.001021889958586565,0.0029581025116979507,0.0003764857742161028,0.004464045608562362,0.000968106276555693,0.0010756736406174366,0.001613510460926155,0.00043026945624697466,0.00043026945624697466,0.0011832410046791802,0.0018824288710805142,0.0001613510460926155,0.00026891841015435914,0.00026891841015435914,0.00026891841015435914,0.0008605389124939493,0.00010756736406174366,0.00043026945624697466,0.000322702092185231,0.000322702092185231,0.0006991878664013338,0.0003764857742161028,0.0003764857742161028,0.0001613510460926155,0.0011832410046791802,0.0006991878664013338,0.000322702092185231,0.0001613510460926155,0.0003764857742161028,5.378368203087183e-05,0.0008067552304630775,5.378368203087183e-05,0.00010756736406174366,0.0010756736406174366,0.001237024686710052,0.00043026945624697466,0.0001613510460926155,0.0001613510460926155,5.378368203087183e-05,5.378368203087183e-05,0.00010756736406174366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665142795675792
excale_3,0.003979992470284516,0.006615392889797235,0.00882052385306298,0.002581616737481848,0.010111332221803904,0.0014521594148335394,0.010057548539773033,0.009519711719464315,0.0062389071155811325,0.010057548539773033,0.00322702092185231,0.0038186414241919,0.00790620125853816,0.005754853977303286,0.004302694562469746,0.004786747700747593,0.0076372828483838,0.006938094981982466,0.002581616737481848,0.001936212553111386,0.004679180336685849,0.0008067552304630775,0.00021513472812348733,0.0026891841015435915,0.007099446028075082,0.0023664820093583605,0.004732964018716721,0.0037110740601301565,0.0045716129726241055,0.00645404184370462,0.0004840531382778465,0.0005916205023395901,0.001290808368740924,0.001237024686710052,0.003979992470284516,0.000322702092185231,0.0045716129726241055,0.0013445920507717958,0.0018286451890496423,0.0015059430968644113,0.0009143225945248212,0.0005916205023395901,0.0011832410046791802,0.002151347281234873,0.00010756736406174366,0.00043026945624697466,0.0003764857742161028,0.0007529715484322056,0.0005916205023395901,0.00021513472812348733,0.00026891841015435914,0.0005378368203087183,0.0005378368203087183,0.0008605389124939493,0.000322702092185231,0.00043026945624697466,0.00026891841015435914,0.0015597267788952831,0.000968106276555693,0.0001613510460926155,0.00021513472812348733,0.00026891841015435914,0.00026891841015435914,0.0006991878664013338,0.0,0.0003764857742161028,0.0013445920507717958,0.000322702092185231,5.378368203087183e-05,5.378368203087183e-05,0.00026891841015435914,0.00010756736406174366,5.378368203087183e-05,0.00010756736406174366,5.378368203087183e-05,0.0,0.0,5.378368203087183e-05,5.378368203087183e-05,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.378368203087183e-05,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905555854353789
excale_4,0.005324584521056311,0.00968106276555693,0.013661055235841445,0.007475931802291185,0.017425912978002472,0.0024202656913892323,0.01812510084440381,0.014682945194428011,0.008013768622599903,0.014682945194428011,0.004840531382778465,0.0062389071155811325,0.010111332221803904,0.008551605442908622,0.007368364438229441,0.00790620125853816,0.011509707954606572,0.012585381595224009,0.002850535147636207,0.002850535147636207,0.008605389124939493,0.0010756736406174366,0.0001613510460926155,0.004679180336685849,0.008712956489001236,0.006077556069488517,0.006722960253858979,0.006131339751519389,0.006507825525735492,0.010057548539773033,0.0010756736406174366,0.000645404184370462,0.0023126983273274886,0.0015597267788952831,0.0059162050233959014,0.0008067552304630775,0.005378368203087183,0.0014521594148335394,0.002527833055450976,0.0027429677835744634,0.0011832410046791802,0.0008067552304630775,0.0017748615070187705,0.004195127198408003,0.00021513472812348733,0.0008605389124939493,0.0004840531382778465,0.0005378368203087183,0.0015597267788952831,0.000322702092185231,0.000645404184370462,0.0008605389124939493,0.0007529715484322056,0.0009143225945248212,0.0003764857742161028,0.0004840531382778465,0.000322702092185231,0.0011832410046791802,0.0013445920507717958,0.0006991878664013338,5.378368203087183e-05,0.00043026945624697466,0.0004840531382778465,0.0014521594148335394,0.00010756736406174366,0.000322702092185231,0.00204377991717313,0.000968106276555693,0.00010756736406174366,0.00021513472812348733,0.000322702092185231,5.378368203087183e-05,5.378368203087183e-05,0.00026891841015435914,0.00010756736406174366,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.00010756736406174366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961867369440112
excale_5,0.002904318829667079,0.003979992470284516,0.005378368203087183,0.0024202656913892323,0.006185123433550261,0.000645404184370462,0.00790620125853816,0.00704566234604421,0.003926208788253644,0.006131339751519389,0.0017748615070187705,0.0026891841015435915,0.004356478244500618,0.0037110740601301565,0.002474049373420104,0.0037110740601301565,0.006131339751519389,0.00441026192653149,0.0013445920507717958,0.0013445920507717958,0.0036572903780992846,0.0003764857742161028,0.0,0.001989996235142258,0.0031194535577905662,0.001936212553111386,0.003495939332006669,0.001936212553111386,0.0020975635992040013,0.004625396654654977,0.00043026945624697466,0.00043026945624697466,0.0010756736406174366,0.0008067552304630775,0.00204377991717313,0.000322702092185231,0.002581616737481848,0.0004840531382778465,0.000968106276555693,0.001613510460926155,0.000322702092185231,0.0005378368203087183,0.0008067552304630775,0.000968106276555693,0.000322702092185231,0.00026891841015435914,0.0001613510460926155,0.00010756736406174366,0.0005916205023395901,5.378368203087183e-05,0.00021513472812348733,0.0001613510460926155,5.378368203087183e-05,0.00043026945624697466,0.00010756736406174366,0.00010756736406174366,0.00010756736406174366,0.0006991878664013338,0.0004840531382778465,0.0001613510460926155,0.00010756736406174366,0.00043026945624697466,5.378368203087183e-05,0.000645404184370462,0.0,0.0,0.0001613510460926155,0.0003764857742161028,0.0,5.378368203087183e-05,0.000322702092185231,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.0,5.378368203087183e-05,0.00010756736406174366,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12160490507180122
excale_6,0.003173237239821438,0.0030118861937288226,0.004625396654654977,0.0020975635992040013,0.005485935567148927,0.0008605389124939493,0.004033776152315388,0.0048943150648093365,0.0026891841015435915,0.003979992470284516,0.0015059430968644113,0.0017210778249878986,0.0027429677835744634,0.0033883719679449254,0.0027429677835744634,0.0023664820093583605,0.0037110740601301565,0.00408755983434626,0.001290808368740924,0.0008605389124939493,0.0026354004195127197,0.00010756736406174366,0.0001613510460926155,0.0017748615070187705,0.0018286451890496423,0.0023126983273274886,0.0018824288710805142,0.0016672941429570268,0.0023126983273274886,0.003173237239821438,0.0006991878664013338,0.00026891841015435914,0.001290808368740924,0.0005916205023395901,0.0016672941429570268,0.0001613510460926155,0.001613510460926155,0.0004840531382778465,0.001021889958586565,0.0004840531382778465,0.0003764857742161028,0.00026891841015435914,0.0003764857742161028,0.0010756736406174366,0.0003764857742161028,0.00026891841015435914,0.00026891841015435914,5.378368203087183e-05,0.0001613510460926155,5.378368203087183e-05,5.378368203087183e-05,0.00010756736406174366,0.0003764857742161028,0.000322702092185231,0.00010756736406174366,0.00026891841015435914,0.0,0.0006991878664013338,0.0003764857742161028,0.00026891841015435914,5.378368203087183e-05,0.0001613510460926155,0.00021513472812348733,0.0004840531382778465,5.378368203087183e-05,5.378368203087183e-05,0.0003764857742161028,0.000322702092185231,0.0001613510460926155,0.0,5.378368203087183e-05,5.378368203087183e-05,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.00010756736406174366,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09347603936965525
excale_7,0.0023126983273274886,0.00204377991717313,0.0037110740601301565,0.001936212553111386,0.00408755983434626,0.0006991878664013338,0.0038186414241919,0.004625396654654977,0.001936212553111386,0.004302694562469746,0.0016672941429570268,0.0017210778249878986,0.0023126983273274886,0.0031194535577905662,0.002258914645296617,0.0030656698757596944,0.0033345882859140536,0.0031194535577905662,0.0008067552304630775,0.0007529715484322056,0.002151347281234873,0.0003764857742161028,0.00010756736406174366,0.001613510460926155,0.00204377991717313,0.002205130963265745,0.0015059430968644113,0.0018286451890496423,0.002205130963265745,0.0026891841015435915,0.000322702092185231,0.0004840531382778465,0.0005916205023395901,0.000968106276555693,0.0017210778249878986,0.00021513472812348733,0.0018286451890496423,0.0005378368203087183,0.0007529715484322056,0.0016672941429570268,0.0004840531382778465,0.00010756736406174366,0.0008067552304630775,0.0013445920507717958,5.378368203087183e-05,0.000322702092185231,0.00021513472812348733,0.0,0.0004840531382778465,0.0,5.378368203087183e-05,0.00021513472812348733,5.378368203087183e-05,0.00026891841015435914,5.378368203087183e-05,0.00010756736406174366,0.0,0.0004840531382778465,0.0005378368203087183,0.00021513472812348733,0.0,5.378368203087183e-05,0.00010756736406174366,0.000322702092185231,0.0,5.378368203087183e-05,0.0003764857742161028,0.0003764857742161028,0.0,0.0001613510460926155,0.0001613510460926155,0.0,0.0,0.0,0.0,0.0,5.378368203087183e-05,0.0,0.0,0.0,0.00010756736406174366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08503200129080837
Total,0.1816456400616959,0.1548598397843588,0.11150401433280997,0.09484495033834453,0.10930663408292182,0.08269212908033015,0.10722884358599186,0.09968529336630678,0.08876743109927074,0.09330893365620897,0.07754237566937047,0.08182045344123033,0.07687888694965471,0.07646307399584078,0.07971280966591336,0.07274250686678145,0.06582210665845668,0.06303627815304269,0.04896892215541719,0.05492678507419622,0.05752350907345876,0.042961822074739066,0.03965096684133676,0.0498459494790507,0.050960101556625344,0.045131439907234186,0.0479629021306258,0.04421354940153516,0.040744313178356806,0.04636842572121786,0.030768261408561082,0.03617835835701183,0.03759923527333872,0.03258486034111953,0.036183569047365846,0.029730767448075616,0.031813900873923544,0.030389582869349802,0.02381729471313418,0.024547842862476625,0.020413427606931708,0.017095076755139074,0.024082196637627985,0.023036270947817905,0.01798007876894882,0.02043622159435485,0.016265646902232013,0.01606067100751699,0.013671188948605258,0.01179448817510126,0.013209340318319733,0.011505372917877508,0.0129561895187888,0.014418824192188389,0.011671055420019866,0.010378043493992298,0.011558152042062722,0.009858583671720602,0.009623840076572554,0.010041036261038706,0.008589880822143467,0.008509713119642558,0.00674637479991983,0.0080304077242616,0.00668883718516386,0.006818086278976434,0.008223533840756487,0.007015708624060297,0.006145915865267651,0.00473511224901285,0.0037542180020094284,0.004641162474938746,0.0029053326804182136,0.002430816608478816,0.002691518353390605,0.0020664536667560863,0.0015595407573443987,0.0019447339783590404,0.001588565870959872,0.0015125005230271604,0.0012895531694483925,0.0007245463709677419,0.0004725302419354839,0.000497714390103503,0.00031502016129032257,0.000419193970576241,0.00036541028854536917,0.00024279577880506538,0.00022681014994523058,0.00018901209677419354,0.00015751008064516129,0.0002772002772002772,0.0001482897304179686,0.00012600806451612903,0.00018608778358900565,0.00012600806451612903,0.00011678771428893635,9.450604838709677e-05,9.450604838709677e-05,0.00010080208542910155,6.300403225806451e-05,6.300403225806451e-05,6.300403225806451e-05,6.300403225806451e-05,3.150201612903226e-05,3.150201612903226e-05,3.150201612903226e-05,3.150201612903226e-05,3.150201612903226e-05,3.150201612903226e-05,3.0
