,gran,chos,tros,bros,llas,chas,pren,llos,pron,tras,rron,dras,prar,tres,rros,dres,blan,fran,plan,tran,cris,bles,fres,fren,llen,prin,rres,char,bras,bres,llan,cruz,rras,tris,plar,lles,trar,blas,brir,chez,blar,gral,dros,plas,rrer,rrar,rran,truc,chel,gros,gris,glos,brin,glas,rrat,llar,chil,bren,chis,chan,pres,pras,ller,flor,rrez,pran,bran,crus,ches,chor,tren,gres,fron,gles,triz,gras,clan,llam,blos,chin,tron,cles,cran,glar,pris,brar,plir,cham,crip,brah,bril,rrir,tlal,flic,cros,dreq,gren,prir,tlan,gron,grel,drin,rren,bris,crir,kris,ndez,cher,blen,grus,llom,crib,clac,llon,fris,pral,drar,grap,tric,ples,llez,trom,drew,trol,blor,rrom,frir,preg,drid,clip,grar,frez,plen,frag,plos,brus,rrum,rroz,lluv,rral,rrol,grod,rror,dral,Total
cuentos_4,0.011185682326621925,0.0022371364653243847,0.0044742729306487695,0.0044742729306487695,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0044742729306487695,0.006711409395973154,0.0022371364653243847,0.0022371364653243847,0.0044742729306487695,0.0044742729306487695,0.0,0.0044742729306487695,0.0,0.011185682326621925,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0044742729306487695,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13870246085011187
cuentos_5,0.013422818791946308,0.0022371364653243847,0.011185682326621925,0.0,0.006711409395973154,0.0022371364653243847,0.013422818791946308,0.011185682326621925,0.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0022371364653243847,0.015659955257270694,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.011185682326621925,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0022371364653243847,0.0,0.0,0.0044742729306487695,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1610738255033557
cuentos_6,0.0022371364653243847,0.0,0.011185682326621925,0.0022371364653243847,0.011185682326621925,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.011185682326621925,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0044742729306487695,0.0,0.0022371364653243847,0.0,0.0044742729306487695,0.0022371364653243847,0.0,0.0044742729306487695,0.0022371364653243847,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.006711409395973154,0.0,0.0,0.0,0.0044742729306487695,0.0,0.006711409395973154,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0022371364653243847,0.0,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12304250559284116
cuentos_7,0.006711409395973154,0.0,0.0022371364653243847,0.0022371364653243847,0.017897091722595078,0.0,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.0,0.008948545861297539,0.0,0.008948545861297539,0.0022371364653243847,0.0022371364653243847,0.006711409395973154,0.0,0.0022371364653243847,0.020134228187919462,0.0022371364653243847,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0044742729306487695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022371364653243847,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342281879194631
excale_1,0.00796812749003984,0.0,0.00398406374501992,0.0,0.00398406374501992,0.0,0.0,0.0,0.01195219123505976,0.00398406374501992,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043824701195219126
excale_2,0.0199203187250996,0.00398406374501992,0.0,0.0,0.00796812749003984,0.00398406374501992,0.01195219123505976,0.00398406374501992,0.027888446215139442,0.01195219123505976,0.0,0.0,0.00796812749003984,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.01195219123505976,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.00796812749003984,0.0,0.0,0.0,0.00398406374501992,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.1593625498007968
excale_3,0.00398406374501992,0.0,0.00398406374501992,0.0,0.00398406374501992,0.01195219123505976,0.00796812749003984,0.0,0.04780876494023904,0.01593625498007968,0.0,0.0,0.00796812749003984,0.00796812749003984,0.00796812749003984,0.01593625498007968,0.00796812749003984,0.00398406374501992,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.01195219123505976,0.00796812749003984,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.01593625498007968,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21115537848605578
excale_4,0.01195219123505976,0.00398406374501992,0.0,0.0,0.00398406374501992,0.00398406374501992,0.01593625498007968,0.0,0.06772908366533864,0.00398406374501992,0.0,0.0,0.01195219123505976,0.00398406374501992,0.0,0.00398406374501992,0.00398406374501992,0.00398406374501992,0.0,0.00796812749003984,0.0,0.0,0.0,0.00398406374501992,0.01593625498007968,0.00398406374501992,0.0,0.00796812749003984,0.0,0.0,0.00796812749003984,0.0,0.00398406374501992,0.00398406374501992,0.01195219123505976,0.00398406374501992,0.0,0.0,0.00796812749003984,0.0,0.00398406374501992,0.0,0.0,0.0,0.00398406374501992,0.00796812749003984,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26693227091633465
excale_5,0.00796812749003984,0.0,0.00398406374501992,0.0,0.0,0.00796812749003984,0.0,0.0,0.035856573705179286,0.00398406374501992,0.0,0.0,0.00796812749003984,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.01195219123505976,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.01593625498007968,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14741035856573706
excale_6,0.00796812749003984,0.00398406374501992,0.0,0.0,0.0,0.0,0.01195219123505976,0.0,0.035856573705179286,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01195219123505976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.00398406374501992,0.0,0.0,0.0,0.01195219123505976,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11155378486055777
excale_7,0.01195219123505976,0.0,0.0,0.0,0.0,0.00796812749003984,0.00398406374501992,0.0,0.0199203187250996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00398406374501992,0.0,0.00398406374501992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05976095617529881
Total,0.23181168196029192,0.12723761465712446,0.13984098795727778,0.10703566850162131,0.1462607153769358,0.11597622280152697,0.14150954185420045,0.09894422260684534,0.26269201654032887,0.11374657717319646,0.039690319985923636,0.05603901163813689,0.06897368422897407,0.054017847620152076,0.04087399240481203,0.05377643837339478,0.05249961118750496,0.03039981941875311,0.04453148369746511,0.05598341120098446,0.025407837518538066,0.0343262197421009,0.018696428122564918,0.042052937985383454,0.05628721070773088,0.04054475609864791,0.02789111006893673,0.03209647396889079,0.024618555664479798,0.018666264484830206,0.01992298257889689,0.010476836839856219,0.027131991852613176,0.038842773840915654,0.03634678289080813,0.013701782368552585,0.01493100067868185,0.01693678244316052,0.032852928331417064,0.008229645828620265,0.018414800692161348,0.00599250936329588,0.00748058215820828,0.008968654953120679,0.010715582232816215,0.026631728121072756,0.016667873412465815,0.017897091722595078,0.0052434456928838954,0.014171882462358294,0.007729382097079846,0.013422818791946308,0.017175527836120516,0.008958600407209109,0.0044943820224719105,0.013681673276729443,0.0044943820224719105,0.008209536736797123,0.011703391296188196,0.00698031842666786,0.013191464091100596,0.005233391146972325,0.005233391146972325,0.01293260960631746,0.00299625468164794,0.00299625468164794,0.0044843274765603396,0.0044843274765603396,0.007460473066385139,0.005972400271472739,0.008948545861297539,0.006231254756255876,0.008948545861297539,0.0022471910112359553,0.0022471910112359553,0.005223336601060754,0.006711409395973154,0.0022471910112359553,0.006711409395973154,0.005223336601060754,0.0029862001357363697,0.00149812734082397,0.00149812734082397,0.00149812734082397,0.004733127415431905,0.004733127415431905,0.00149812734082397,0.0044742729306487695,0.0044742729306487695,0.00149812734082397,0.0044742729306487695,0.006221200210344305,0.00149812734082397,0.0044742729306487695,0.0029862001357363697,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.0022371364653243847,0.000749063670411985,0.000749063670411985,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.0022371364653243847,0.00398406374501992,0.00398406374501992,0.00398406374501992,0.00398406374501992,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.0022371364653243847,2.999999999999999
